user,item
135,2028
135,260
135,913
136,4896
136,364
136,7153
136,5952
136,2571
136,318
136,595
136,8580
136,81817
136,5878
147,1210
147,2474
147,1527
147,87430
147,2858
147,48322
147,497
147,4306
147,60074
147,832
152,356
152,2571
152,2141
152,1196
152,1
152,318
152,497
152,5952
152,7153
152,85510
154,1275
154,318
154,593
154,59118
154,8874
154,8695
154,5
154,4973
154,26524
154,1020
155,2959
155,541
155,318
155,46578
155,608
155,6377
155,6874
155,1270
155,2289
155,50442
162,37739
162,7156
162,2959
162,994
162,2968
162,5952
162,88744
162,1198
162,1291
162,296
163,2571
163,296
163,48516
163,44191
163,81817
163,1126
163,61075
163,51662
163,71033
163,45950
168,8695
168,61075
168,232
168,8983
168,6188
168,318
168,2141
168,87430
168,4973
168,2571
175,106487
175,527
175,1270
175,480
175,500
175,1198
175,364
175,4016
175,110
175,51077
182,51662
182,1126
182,2150
182,7502
182,59315
182,82167
182,2959
182,110
182,68319
182,37739
189,588
189,5816
189,595
189,4306
189,58559
189,6539
189,953
189,56367
189,2959
189,27879
190,296
190,2245
190,61075
190,56171
190,4226
190,1230
190,2762
190,608
190,593
190,356
201,36519
201,2858
201,4973
201,1215
201,8695
201,5620
201,2579
201,7027
201,4911
201,2732
204,1270
204,318
204,2571
204,2716
204,4002
204,58559
204,1291
204,7456
204,364
204,593
205,318
205,2762
205,4016
205,59118
205,2858
205,593
205,4226
205,6874
205,1196
205,45950
206,4054
206,68237
206,1126
206,7293
206,899
206,6539
206,2126
206,88125
206,65088
206,8368
208,2863
208,3581
208,4308
208,2746
208,63853
208,4848
208,7802
208,32029
208,4701
208,2505
209,110
209,64614
209,27850
209,4886
209,1222
209,593
209,2968
209,2959
209,58559
209,33660
211,6874
211,110
211,27846
211,480
211,1
211,2289
211,588
211,1961
211,3114
211,106487
213,7395
213,8368
213,6377
213,4016
213,65261
213,4306
213,1
213,4896
213,1265
213,2968
215,1197
215,1230
215,8983
215,3253
215,2716
215,61075
215,318
215,7022
215,2052
215,82459
218,77800
218,48738
218,60482
218,175
218,2762
218,4226
218,5747
218,262
218,3360
218,2413
220,1722
220,7361
220,47099
220,1653
220,1704
220,2141
220,926
220,4848
220,33794
220,5903
232,2289
232,648
232,356
232,588
232,480
232,1221
232,953
232,527
232,1097
232,8695
237,541
237,780
237,588
237,86781
237,1197
237,61075
237,4878
237,6711
237,59018
237,3999
239,2294
239,3793
239,6333
239,6620
239,2701
239,61132
239,3244
239,4474
239,2571
239,4967
241,2959
241,48322
241,4973
241,4406
241,1214
241,5747
241,2289
241,2858
241,2474
241,4700
248,6197
248,2289
248,4995
248,4235
248,5747
248,48304
248,50442
248,7263
248,414
248,3360
252,82459
252,5747
252,1220
252,57528
252,6985
252,1136
252,48516
252,5667
252,527
252,60482
254,8633
254,593
254,48516
254,527
254,356
254,1221
254,1214
254,7153
254,4993
254,1136
258,260
258,31225
258,50160
258,58293
258,6377
258,364
258,1210
258,1196
258,2959
258,648
264,8529
264,6539
264,6373
264,1136
264,4973
264,8368
264,497
264,7395
264,364
264,316
266,4367
266,497
266,6331
266,1198
266,4270
266,4306
266,81817
266,953
266,5608
266,2968
271,5400
271,318
271,60069
271,7099
271,5618
271,7502
271,1200
271,4878
271,79251
271,480
279,4016
279,5299
279,6377
279,65261
279,88125
279,1147
279,455
279,1136
279,2968
279,497
284,5747
284,1221
284,2959
284,8808
284,1291
284,1214
284,48516
284,32
284,2141
284,4993
285,8368
285,1073
285,1210
285,8580
285,1270
285,260
285,60069
285,1196
285,587
285,4016
294,32596
294,1339
294,5618
294,2474
294,41863
294,3365
294,55280
294,1126
294,61075
294,589
304,7153
304,1210
304,2141
304,6711
304,27846
304,2028
304,110
304,78499
304,37739
304,59315
312,2141
312,648
312,2092
312,3686
312,593
312,3967
312,94833
312,1230
312,61075
312,33679
313,6377
313,4262
313,2571
313,6333
313,3793
313,8874
313,953
313,2908
313,8958
313,4993
316,3793
316,589
316,27879
316,6377
316,3578
316,110
316,48322
316,1221
316,6874
316,497
317,8874
317,2985
317,33136
317,780
317,2289
317,442
317,3967
317,296
317,356
317,318
318,36525
318,5267
318,4677
318,5349
318,4226
318,2959
318,89753
318,1197
318,89118
318,8781
337,1956
337,3911
337,527
337,288
337,5250
337,2289
337,77800
337,6378
337,45722
337,64701
340,5952
340,5747
340,64614
340,2762
340,60069
340,4262
340,4878
340,68954
340,593
340,356
342,4226
342,541
342,296
342,17
342,89753
342,4878
342,2858
342,2762
342,994
342,7361
348,6213
348,2572
348,260
348,194
348,44022
348,1
348,407
348,45028
348,36517
348,8491
351,296
351,2959
351,2571
351,5618
351,8622
351,4878
351,4002
351,45950
351,1136
351,6874
359,41571
359,3675
359,60069
359,48394
359,31878
359,7096
359,7302
359,2141
359,1914
359,1147
361,356
361,4306
361,589
361,2289
361,953
361,44191
361,2858
361,58559
361,57669
361,364
367,2450
367,60684
367,6268
367,86190
367,735
367,288
367,59118
367,78209
367,316
367,8943
370,40629
370,7254
370,59118
370,8983
370,8695
370,2094
370,2028
370,85179
370,48516
370,5667
372,7361
372,608
372,60482
372,87430
372,30820
372,1136
372,6874
372,527
372,7324
372,106489
375,1449
375,43921
375,4411
375,94015
375,2336
375,1080
375,4016
375,356
375,112852
375,236
379,1653
379,1210
379,296
379,589
379,5017
379,1748
379,110
379,2959
379,61075
379,1527
383,2959
383,2571
383,5989
383,5903
383,318
383,44709
383,2968
383,8580
383,4995
383,85179
387,4678
387,3967
387,3740
387,7324
387,1028
387,2289
387,5022
387,7361
387,994
387,4343
388,4642
388,7153
388,4993
388,5952
388,1291
388,68269
388,34162
388,61075
388,4979
388,356
394,22
394,6383
394,71033
394,1131
394,3072
394,6329
394,175
394,54503
394,1203
394,194
395,1073
395,2528
395,1357
395,5618
395,34319
395,42422
395,364
395,953
395,6934
395,588
398,72731
398,4226
398,527
398,4406
398,6711
398,5989
398,53921
398,4995
398,3686
398,1230
407,593
407,69784
407,7324
407,4312
407,1018
407,2542
407,6595
407,5080
407,1215
407,2858
409,1126
409,1544
409,51662
409,1197
409,33794
409,736
409,50160
409,1566
409,6533
409,5378
413,1956
413,2762
413,1270
413,4002
413,48322
413,8833
413,2023
413,104
413,30820
413,5747
419,60074
419,2959
419,6377
419,50160
419,994
419,3984
419,46578
419,3175
419,4025
419,296
421,4262
421,8808
421,3911
421,1230
421,356
421,48774
421,3793
421,59315
421,6502
421,5952
422,3793
422,1
422,36529
422,160
422,306
422,480
422,5459
422,6333
422,4306
422,1210
425,1207
425,59369
425,33834
425,3361
425,4343
425,4866
425,85414
425,541
425,2289
425,356
427,4226
427,3897
427,1198
427,527
427,2762
427,4002
427,39869
427,1197
427,1073
427,2571
430,5952
430,7153
430,4993
430,3287
430,5219
430,5378
430,32
430,4248
430,106489
430,2762
431,296
431,58559
431,6711
431,593
431,2289
431,87430
431,2028
431,4406
431,7153
431,260
436,356
436,2959
436,2571
436,480
436,953
436,318
436,1270
436,7317
436,364
436,497
440,5378
440,8636
440,147
440,597
440,6934
440,838
440,2716
440,33493
440,780
440,1573
442,60482
442,82459
442,2858
442,5747
442,318
442,593
442,2959
442,59018
442,87430
442,994
448,6188
448,2474
448,8125
448,5504
448,7456
448,7367
448,2291
448,1722
448,8918
448,60482
451,608
451,7361
451,2600
451,6197
451,5618
451,8983
451,2474
451,4406
451,115617
451,48774
455,7361
455,4235
455,72998
455,4386
455,318
455,1010
455,17
455,4878
455,33166
455,608
457,260
457,6373
457,1073
457,60069
457,35836
457,1210
457,48394
457,59118
457,7346
457,592
459,7153
459,73101
459,1023
459,8580
459,4973
459,72395
459,2141
459,1291
459,65261
459,1956
462,648
462,260
462,1
462,150
462,296
462,2687
462,39
462,4226
462,2686
462,31878
466,3624
466,3147
466,314
466,157
466,4896
466,898
466,6373
466,260
466,89745
466,5816
469,3751
469,1010
469,2245
469,1275
469,6016
469,6331
469,48394
469,48516
469,1909
469,1956
471,81817
471,68135
471,47200
471,58025
471,236
471,5995
471,62799
471,2542
471,597
471,7324
482,588
482,4306
482,2795
482,2355
482,61160
482,68237
482,2571
482,2245
482,2762
482,941
485,2959
485,61075
485,1147
485,27846
485,527
485,296
485,4306
485,48322
485,953
485,41716
486,16
486,3508
486,597
486,3462
486,2333
486,91488
486,31420
486,1124
486,318
486,69784
492,260
492,356
492,1732
492,106489
492,2291
492,6502
492,8633
492,36519
492,33794
492,110
500,1196
500,2968
500,260
500,6711
500,1956
500,1221
500,6331
500,1680
500,1207
500,2474
503,318
503,61075
503,42
503,34319
503,780
503,6957
503,4993
503,6711
503,44191
503,596
504,27803
504,1
504,8695
504,59784
504,72171
504,80615
504,106489
504,507
504,1126
504,5080
505,60069
505,7361
505,46578
505,4993
505,58025
505,4002
505,994
505,48394
505,4701
505,1073
508,4993
508,7153
508,3723
508,6711
508,8633
508,8808
508,106489
508,1610
508,1240
508,33794
512,6365
512,53322
512,8580
512,4993
512,5673
512,5952
512,7153
512,527
512,2959
512,89118
520,7234
520,1066
520,2420
520,81817
520,2042
520,56915
520,318
520,736
520,2028
520,3363
521,2094
521,1210
521,6016
521,1196
521,4973
521,994
521,37739
521,51662
521,27846
521,7502
532,7153
532,4993
532,5952
532,2291
532,4262
532,6502
532,48394
532,3000
532,71899
532,364
534,4878
534,589
534,2141
534,2947
534,1243
534,296
534,5445
534,50442
534,318
534,1214
535,35836
535,61240
535,497
535,1376
535,98809
535,1201
535,63853
535,4878
535,6539
535,8638
540,48322
540,1136
540,5747
540,33794
540,48516
540,46578
540,832
540,89753
540,55269
540,2094
546,4016
546,8695
546,56367
546,4226
546,858
546,27846
546,2672
546,260
546,1527
546,59018
548,51077
548,4306
548,377
548,500
548,588
548,595
548,1721
548,953
548,6377
548,1580
557,6709
557,45950
557,2571
557,27879
557,61075
557,589
557,47465
557,380
557,377
557,38061
563,4700
563,40412
563,57528
563,541
563,1274
563,27792
563,82053
563,2094
563,593
563,2585
571,296
571,593
571,318
571,33136
571,1240
571,1580
571,2716
571,61075
571,648
571,541
572,1939
572,3181
572,5218
572,61729
572,26524
572,42
572,1485
572,4799
572,2470
572,364
573,7263
573,5667
573,6016
573,2959
573,58559
573,64701
573,4973
573,593
573,2585
573,8833
577,50160
577,2959
577,1580
577,2858
577,5445
577,260
577,32
577,318
577,4878
577,1196
578,1097
578,7442
578,589
578,48043
578,32596
578,296
578,597
578,76175
578,6709
578,59315
586,446
586,788
586,475
586,4262
586,79533
586,64701
586,3468
586,3967
586,2459
586,4297
588,6377
588,356
588,2762
588,78499
588,344
588,5669
588,4995
588,231
588,6863
588,480
598,61075
598,608
598,59018
598,6889
598,82459
598,593
598,1220
598,26084
598,64701
598,7137
604,6373
604,8956
604,107
604,597
604,4144
604,7153
604,3793
604,1917
604,500
604,5952
609,2294
609,4349
609,832
609,27727
609,3271
609,3499
609,32
609,48322
609,2289
609,59018
612,48774
612,930
612,2413
612,2141
612,2114
612,89759
612,56788
612,2193
612,3426
612,45950
614,26462
614,6754
614,2245
614,48774
614,4386
614,838
614,91529
614,37739
614,4928
614,27251
617,6016
617,296
617,2571
617,2289
617,1207
617,64701
617,1956
617,1303
617,59018
617,356
619,4306
619,49530
619,941
619,88125
619,4954
619,8529
619,4226
619,608
619,150
619,593
626,296
626,5952
626,6711
626,2858
626,61075
626,2571
626,593
626,48516
626,527
626,5747
631,5989
631,72395
631,45722
631,1022
631,364
631,2762
631,1028
631,1225
631,94959
631,6218
633,78499
633,46578
633,296
633,8985
633,4016
633,2571
633,4878
633,61075
633,48394
633,4002
637,4878
637,5816
637,54001
637,2628
637,1206
637,52042
637,91529
637,64701
637,57528
637,7395
649,2959
649,64701
649,2289
649,1210
649,1
649,7153
649,61075
649,4002
649,1270
649,4878
650,6188
650,8695
650,2858
650,8633
650,6223
650,1230
650,832
650,2141
650,8983
650,6442
661,106487
661,7324
661,53464
661,1081
661,500
661,150
661,8366
661,5299
661,1961
661,3861
662,6197
662,858
662,48394
662,52975
662,7324
662,1214
662,527
662,8633
662,1200
662,1270
664,778
664,497
664,175
664,73681
664,33679
664,3686
664,62999
664,1089
664,941
664,5059
672,541
672,1207
672,7263
672,84954
672,2732
672,6016
672,8260
672,2571
672,8695
672,88235
689,45950
689,2762
689,90531
689,1196
689,1089
689,71462
689,260
689,3911
689,37386
689,170
692,4993
692,2959
692,37739
692,5952
692,838
692,296
692,2968
692,318
692,33794
692,4677
693,296
693,71033
693,2289
693,61075
693,6197
693,2762
693,1
693,45950
693,648
693,7456
694,1196
694,27803
694,2012
694,955
694,41863
694,50872
694,82037
694,1073
694,5995
694,5444
700,1196
700,58559
700,356
700,588
700,4993
700,6711
700,4306
700,87222
700,3793
700,3578
710,1487
710,5382
710,585
710,7836
710,1023
710,2947
710,313
710,56757
710,1224
710,95510
724,5747
724,3504
724,1210
724,260
724,1586
724,89118
724,1918
724,7153
724,49649
724,1291
729,4025
729,4306
729,2028
729,2300
729,17
729,34148
729,2692
729,1586
729,6711
729,4008
735,45950
735,2193
735,2321
735,1961
735,296
735,3317
735,5747
735,1136
735,2762
735,57528
737,3969
737,1064
737,7153
737,81564
737,44
737,1089
737,1126
737,81591
737,6377
737,4306
738,527
738,1221
738,7324
738,2762
738,1270
738,32
738,82459
738,33136
738,500
738,1580
739,5218
739,592
739,65596
739,59118
739,4973
739,5957
739,7265
739,6216
739,316
739,8633
741,5902
741,539
741,1270
741,1300
741,3578
741,1729
741,3360
741,2917
741,1584
741,3182
742,296
742,8580
742,7361
742,318
742,592
742,2289
742,1207
742,231
742,4973
742,5378
744,103980
744,27866
744,1273
744,63992
744,60382
744,587
744,8665
744,48319
744,105593
744,778
748,2959
748,2094
748,260
748,1136
748,593
748,541
748,45950
748,2141
748,7361
748,64701
756,2959
756,1909
756,2571
756,46578
756,2141
756,7361
756,318
756,1230
756,6383
756,4973
763,2028
763,2959
763,480
763,1573
763,4306
763,1214
763,150
763,380
763,5349
763,2628
768,1588
768,5218
768,223
768,57368
768,5667
768,63808
768,48304
768,7212
768,1023
768,1918
770,950
770,1376
770,296
770,1136
770,5618
770,88125
770,8970
770,527
770,48322
770,2917
774,1
774,5747
774,1474
774,3798
774,61075
774,60069
774,87430
774,7263
774,6331
774,608
775,50912
775,78499
775,3897
775,8622
775,785
775,55820
775,101864
775,123
775,6979
775,2474
777,2294
777,8985
777,40732
777,72226
777,26270
777,6772
777,53578
777,1274
777,8033
777,2174
779,1198
779,1
779,8368
779,2916
779,2716
779,356
779,1573
779,497
779,2028
779,595
784,1
784,8580
784,356
784,318
784,48516
784,497
784,2571
784,4993
784,3317
784,2858
786,5989
786,318
786,1956
786,1687
786,2571
786,7153
786,4995
786,527
786,5952
786,48385
787,2289
787,318
787,4226
787,593
787,4312
787,33834
787,1027
787,2959
787,7254
787,8638
789,1147
789,5952
789,356
789,1270
789,318
789,1097
789,1198
789,6373
789,480
789,157
804,527
804,608
804,6197
804,994
804,589
804,27846
804,5747
804,53464
804,4995
804,2571
808,1136
808,2571
808,1210
808,60069
808,7153
808,4993
808,25752
808,497
808,5952
808,1291
811,6874
811,7263
811,8695
811,318
811,7361
811,541
811,1
811,2141
811,82459
811,3723
827,356
827,58559
827,87430
827,1270
827,4973
827,7153
827,4993
827,367
827,2858
827,1073
828,2959
828,7395
828,318
828,3000
828,296
828,4896
828,48516
828,6539
828,81817
828,1089
829,3508
829,597
829,1917
829,68319
829,33493
829,3256
829,1957
829,2421
829,1270
829,50912
841,2141
841,2959
841,2762
841,5952
841,318
841,648
841,4226
841,2858
841,3578
841,1270
843,539
843,103539
843,910
843,47382
843,8520
843,94985
843,63062
843,48516
843,1196
843,608
844,1126
844,6539
844,3578
844,5349
844,175
844,51662
844,63082
844,33679
844,8361
844,3793
846,1200
846,527
846,33615
846,2959
846,6333
846,7153
846,1196
846,593
846,2289
846,1210
847,54612
847,951
847,1673
847,357
847,4246
847,40412
847,858
847,48520
847,43871
847,1617
854,260
854,1198
854,6539
854,110
854,45950
854,356
854,6874
854,1197
854,44191
854,593
864,1573
864,318
864,778
864,6539
864,2571
864,1197
864,58559
864,1198
864,110
864,175
865,32
865,6874
865,858
865,58559
865,64701
865,2141
865,6711
865,61075
865,541
865,7324
866,8580
866,2245
866,2968
866,60069
866,4850
866,48982
866,25752
866,31658
866,6331
866,37739
868,82459
868,6442
868,1198
868,1132
868,2094
868,2474
868,1566
868,923
868,661
868,1059
872,345
872,5995
872,1305
872,51662
872,2762
872,2072
872,78499
872,58559
872,58025
872,593
873,2571
873,1214
873,5618
873,994
873,4973
873,32
873,589
873,7361
873,1230
873,3735
878,527
878,61075
878,2797
878,2966
878,2141
878,1136
878,608
878,593
878,1956
878,2474
887,2959
887,7153
887,7361
887,4878
887,56788
887,7155
887,89753
887,296
887,72733
887,6711
890,7153
890,6539
890,150
890,6377
890,589
890,27846
890,1197
890,57669
890,364
890,1240
891,4993
891,1210
891,58559
891,61075
891,5747
891,25752
891,4226
891,55269
891,61236
891,41863
893,97752
893,30793
893,6377
893,3317
893,953
893,3000
893,104841
893,5816
893,60069
893,1047
894,2094
894,7361
894,6016
894,2581
894,994
894,318
894,58559
894,2289
894,6711
894,1293
898,593
898,4995
898,51077
898,78499
898,5747
898,2005
898,1270
898,2028
898,1721
898,2962
902,3114
902,1196
902,1126
902,2968
902,1527
902,2762
902,4226
902,2355
902,2289
902,8580
910,3182
910,1190
910,30793
910,1300
910,6383
910,64983
910,7482
910,150
910,48774
910,33679
912,60482
912,318
912,4226
912,593
912,1230
912,6016
912,10
912,110
912,7153
912,32
913,2858
913,56788
913,1221
913,7361
913,608
913,87430
913,7153
913,4993
913,64701
913,4406
915,1275
915,5747
915,26084
915,994
915,2858
915,53519
915,7263
915,296
915,59369
915,8633
916,1291
916,500
916,1136
916,1200
916,6711
916,7153
916,110
916,4406
916,4993
916,1221
919,1956
919,5
919,296
919,7324
919,57669
919,2571
919,5250
919,6874
919,2858
919,54503
923,59315
923,7156
923,296
923,1126
923,71033
923,2858
923,1198
923,994
923,4973
923,5952
924,45950
924,296
924,58559
924,61075
924,6016
924,56788
924,4226
924,2571
924,64701
924,4878
926,7153
926,356
926,48516
926,2858
926,4306
926,592
926,527
926,6711
926,175
926,2732
932,27879
932,296
932,480
932,1126
932,780
932,3114
932,5445
932,2289
932,78499
932,1580
933,33794
933,356
933,3114
933,7361
933,48516
933,53189
933,71033
933,1586
933,44191
933,4878
935,59118
935,2571
935,2858
935,25963
935,4973
935,589
935,7367
935,3114
935,2054
935,2085
937,2571
937,27846
937,58559
937,318
937,45950
937,8910
937,1126
937,3686
937,778
937,2289
940,6197
940,3083
940,1104
940,3361
940,1201
940,1586
940,85007
940,5618
940,372
940,47099
948,8368
948,48982
948,50872
948,33794
948,2571
948,5878
948,8580
948,45722
948,6331
948,314
949,6197
949,2289
949,741
949,296
949,2858
949,48774
949,33312
949,1210
949,60069
949,82459
951,1221
951,1036
951,2571
951,8638
951,110
951,593
951,1214
951,6333
951,44191
951,260
964,4306
964,5333
964,5995
964,8781
964,480
964,71462
964,87232
964,3067
964,5378
964,44191
969,87430
969,52975
969,356
969,8983
969,2600
969,63062
969,59118
969,4973
969,30820
969,4995
971,2916
971,77800
971,2950
971,55442
971,2917
971,1734
971,49274
971,45440
971,35836
971,115617
975,1527
975,89753
975,2762
975,57669
975,17
975,59018
975,5445
975,1702
975,44191
975,3178
979,2571
979,6776
979,8937
979,2959
979,778
979,1687
979,356
979,8644
979,101
979,53996
982,81591
982,1376
982,8754
982,4720
982,49649
982,27416
982,45028
982,1573
982,106487
982,3991
984,367
984,5349
984,2858
984,1092
984,780
984,4995
984,208
984,6711
984,63992
984,500
990,4993
990,2571
990,2628
990,953
990,318
990,110
990,1270
990,48394
990,2858
990,780
994,2336
994,7395
994,35836
994,27408
994,48394
994,54001
994,3147
994,5010
994,60069
994,58559
995,4262
995,91500
995,497
995,4993
995,33493
995,2803
995,7153
995,1
995,32
995,7395
997,3686
997,2959
997,6329
997,27846
997,2245
997,318
997,48738
997,2571
997,48394
997,7361
1000,59315
1000,2788
1000,51662
1000,2150
1000,1320
1000,1196
1000,260
1000,25752
1000,534
1000,2501
1001,296
1001,593
1001,1586
1001,364
1001,6377
1001,2474
1001,64701
1001,4002
1001,1047
1001,950
1003,4993
1003,50160
1003,344
1003,4306
1003,367
1003,1126
1003,35836
1003,480
1003,231
1003,27846
1015,50160
1015,7160
1015,3363
1015,6377
1015,33660
1015,6539
1015,33679
1015,6863
1015,5299
1015,3753
1016,7361
1016,4226
1016,3498
1016,593
1016,2094
1016,608
1016,82459
1016,5747
1016,2959
1016,59501
1022,6874
1022,1126
1022,6539
1022,3793
1022,367
1022,5349
1022,1270
1022,45950
1022,4995
1022,4306
1023,344
1023,356
1023,3097
1023,588
1023,2126
1023,51077
1023,953
1023,3793
1023,480
1023,6377
1024,4995
1024,3578
1024,6539
1024,318
1024,1909
1024,2571
1024,6377
1024,47200
1024,2193
1024,527
1028,6197
1028,8580
1028,58559
1028,3911
1028,34162
1028,27815
1028,6711
1028,48516
1028,4896
1028,50442
1034,608
1034,994
1034,6537
1034,7037
1034,8808
1034,296
1034,48
1034,589
1034,2094
1034,36519
1036,296
1036,6197
1036,4226
1036,356
1036,1207
1036,2094
1036,858
1036,593
1036,87430
1036,2968
1048,40819
1048,502
1048,3481
1048,4896
1048,2469
1048,72731
1048,71033
1048,4878
1048,527
1048,1845
1052,33145
1052,48741
1052,7419
1052,26270
1052,1923
1052,3959
1052,59784
1052,3475
1052,1234
1052,839
1061,1270
1061,6333
1061,79251
1061,5445
1061,5378
1061,780
1061,1240
1061,8636
1061,33493
1061,527
1065,45950
1065,4878
1065,593
1065,1
1065,260
1065,3578
1065,1196
1065,1580
1065,1210
1065,1147
1068,1610
1068,6934
1068,107
1068,593
1068,54513
1068,296
1068,4306
1068,6377
1068,5952
1068,7153
1073,2858
1073,4878
1073,953
1073,5445
1073,7361
1073,1198
1073,1126
1073,2011
1073,45950
1073,1028
1074,1198
1074,7367
1074,1197
1074,87308
1074,67788
1074,3091
1074,1210
1074,87522
1074,59501
1074,1047
1078,950
1078,150
1078,497
1078,45950
1078,318
1078,2028
1078,1
1078,5349
1078,82459
1078,296
1090,6539
1090,27846
1090,3114
1090,6377
1090,2528
1090,67734
1090,4306
1090,5299
1090,4085
1090,2396
1094,4993
1094,8580
1094,5952
1094,33794
1094,51662
1094,2571
1094,77800
1094,27846
1094,4979
1094,2141
1106,7156
1106,32
1106,175
1106,59315
1106,6533
1106,58559
1106,2959
1106,8665
1106,33794
1106,6502
1108,2959
1108,260
1108,5618
1108,1196
1108,2858
1108,106487
1108,63082
1108,71033
1108,527
1108,44191
1141,1566
1141,48774
1141,1721
1141,1278
1141,6197
1141,1253
1141,4973
1141,7254
1141,44191
1141,3991
1145,2890
1145,64701
1145,7324
1145,2571
1145,87430
1145,608
1145,2474
1145,1214
1145,4878
1145,89753
1147,111759
1147,72226
1147,2474
1147,5747
1147,89753
1147,4226
1147,1586
1147,2585
1147,8949
1147,7263
1148,1198
1148,356
1148,318
1148,1036
1148,110
1148,527
1148,3527
1148,2762
1148,1200
1148,5747
1154,8718
1154,88235
1154,59018
1154,61075
1154,1207
1154,5667
1154,2112
1154,2542
1154,2959
1154,5040
1155,1210
1155,3512
1155,93498
1155,1225
1155,2762
1155,7034
1155,1909
1155,62999
1155,1198
1155,2858
1158,260
1158,1196
1158,858
1158,1200
1158,356
1158,60482
1158,1527
1158,527
1158,2028
1158,4306
1163,355
1163,1573
1163,588
1163,1036
1163,6539
1163,6373
1163,59784
1163,2716
1163,1136
1163,364
1164,2289
1164,3578
1164,356
1164,527
1164,110
1164,2959
1164,4226
1164,3686
1164,1291
1164,1721
1165,26225
1165,53464
1165,34334
1165,1586
1165,105197
1165,1196
1165,27721
1165,6807
1165,54997
1165,2402
1166,5349
1166,1097
1166,56174
1166,32596
1166,7361
1166,318
1166,497
1166,61160
1166,57669
1166,6373
1168,4878
1168,175
1168,5445
1168,318
1168,36519
1168,44191
1168,1274
1168,6016
1168,56174
1168,61075
1175,48043
1175,5377
1175,1197
1175,2640
1175,40583
1175,4226
1175,1275
1175,33166
1175,1020
1175,8492
1198,592
1198,5952
1198,7153
1198,7456
1198,54612
1198,367
1198,2300
1198,1225
1198,8695
1198,832
1200,27416
1200,5017
1200,1960
1200,6223
1200,3723
1200,88810
1200,8808
1200,53996
1200,42
1200,3317
1202,64701
1202,32
1202,356
1202,4993
1202,923
1202,7263
1202,7153
1202,59118
1202,541
1202,5952
1206,87222
1206,59369
1206,2289
1206,64614
1206,7502
1206,2571
1206,994
1206,1147
1206,7234
1206,64701
1222,8808
1222,5952
1222,3991
1222,4306
1222,45950
1222,54272
1222,6874
1222,3723
1222,59018
1222,2028
1226,260
1226,7156
1226,480
1226,7346
1226,7153
1226,89118
1226,2571
1226,1200
1226,4993
1226,5952
1227,527
1227,2028
1227,589
1227,3198
1227,500
1227,7456
1227,2300
1227,2716
1227,110
1227,4306
1228,527
1228,1220
1228,8718
1228,8808
